vehicle_type,make,model,version,fuel,year,kms,power,doors,shift,color,photos,description,price,currency,location,publish_date,update_date,dealer_name,dealer_description,dealer_address,dealer_zip_code,dealer_city,dealer_country_code,dealer_is_professional,dealer_website,dealer_registered_at,date
car,Opel,Vivaro,1.6 CDTI S/S 107kW L1 2.7t Life-7,Diésel,2018,83477.0,145.0,,manual,,10,"OFERTAS SAN VALETÍN FLEXICAR,¡hasta un 20% de descuento! Para comprar o vender tu coche, primero en FLEXICAR.ES *** Con más de 75 concesionarios y más de 6500 vehículos en stock, ¡somos el grupo líder del sector en vehículos de ocasión! *** Vehículo disponible en nuestro concesionario Flexicar Marbella, Cta. de Cádiz km 183 , Arroyo 2º, P. I. la Ermita, 29603, Marbella, Málaga. Te lo enviamos a cualquier punto de la península y Baleares. Entrega a domicilio. *** Precio al contado: 23.990 €. *** Precio financiado: 20.990 € financiando el 100% del importe (sujeto a condiciones de financiación de las entidades colaboradoras). *** Si tu coche tiene menos de 8 años o lo entregas como parte de pago, tienes asegurada la mejor tasación del mercado. Tásalo ahora en flexicar.es. *** La propuesta integral de Flexicar incluye: todos los trámites vinculados a la compra, seguro en todas sus modalidades, garantía Flexicar Premium y financiación del 100% del importe. *** HORARIO ATENCIÓN TELEFÓNICA: de lunes a sábado, de 9:00 a 20:30; Domingos, de 10:00 a 14:00 y de 16:30 a 20:30. *** Encuentra tu vehículo km 0, seminuevo o de ocasión en la mayor red de concesionarios de España. ¡VEN A VISITARNOS! HORARIO DE APERTURA: de lunes a sábado, de 9:30 a 20:30. *** 14 concesionarios en Madrid: Alcalá de Henares, Alcobendas, Alcorcón, Aravaca, Coslada, Fuenlabrada, Getafe-Fuenlabrada, Las Rozas, Leganés, Móstoles, 2 centros en Rivas Vaciamadrid, San Fernando, San Sebastián de los Reyes. *** 11 concesionarios en Barcelona: Badalona, Badalona 2, Esplugas de Llobregat, Gavá, Granollers, Hospitalet de Llobregat, Mataró, 3 en Sabadell, Viladecans. Y también: A Coruña, Alicante, Almería, Barakaldo, 3 centros en Bilbao, Burgos, Castellón, Córdoba, Elche, Estepona, Girona, 2 centros en Granada, Huelva, Irún, 2 centros en Jaén, La Línea, León, 3 centros en Málaga, Mallorca, Marbella, 2 centros en Murcia, Oviedo, Salamanca, 3 centros en Sevilla, Tarragona, Toledo, Torrevieja, 2 centros en Valencia, V",20990,EUR,Murcia,2023-02-05,2023-02-05,FLEXICAR M.,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano","Jardín General Palarea, Calle Sierra de Peñarrubia, El Ranero, San Basilio, Murcia, Área Metropolitana de Murcia, Región de Murcia, 30009, España",30005.0,Murcia,ES,True,www.flexicar.es,2021-05-14,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Santander,2023-02-04,2023-02-06,CARNEXT.COM ..,,"3, Calle Lealtad, Centro, Santander, Cantabria, 39002, España",39002.0,Santander,ES,True,,2022-07-08,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Alcalá de Henares,2023-02-04,2023-02-06,CarNext.com G.,"CarNext.com te ofrece:
- 12 meses de Garantía Gratuita 
- Garantía devolución de 14 días o 1.000kms 
- Más de 200 puntos de inspección. Historial de mantenimiento completo 
Comprar tu coche totalmente online y te lo llevaremos a tu domicilio Gratis!","Camino del Cementerio, Consejo de Barrio 6. Distrito II, Reyes Católicos, Distrito II, Alcalá de Henares, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28802, España",28801.0,Alcalá de Henares,ES,True,https://www.carnext.com/es-es/,2022-02-18,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Urbanitzacio El Medol,2023-02-04,2023-02-06,carnext.com ..,,"Oreneta 13-14, Carrer de l'Oreneta, els Boscos de Tarragona, Tarragona, Tarragonès, Tarragona, Catalunya, 43001, España",43150.0,Urbanitzacio El Medol,ES,True,,2022-07-07,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Granada,2023-02-04,2023-02-06,CarNext.com G.,"CarNext.com te ofrece:
- 12 meses de Garantía Gratuita 
- Garantía devolución de 14 días o 1.000kms 
- Más de 200 puntos de inspección. Historial de mantenimiento completo 
Comprar tu coche totalmente online y te lo llevaremos a tu domicilio Gratis!","Placeta Radio Granada, Barrio de San Jerónimo, Centro - Sagrario, Centro, Granada, Comarca de la Vega de Granada, Granada, Andalucía, España",18002.0,Granada,ES,True,https://www.carnext.com/es-es/,2022-02-18,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Donostia-San Sebastián,2023-02-04,2023-02-06,CarNext.com C.,"CarNext.com te ofrece:
- 12 meses de Garantía Gratuita 
- Garantía devolución de 14 días o 1.000kms 
- Más de 200 puntos de inspección. Historial de mantenimiento completo 
Comprar tu coche totalmente online y te lo llevaremos a tu domicilio Gratis!","1, Segundo Izpizua kalea, Gros, Donostia - San Sebastián, Donostialdea, Gipuzkoa, Euskadi, 20001, España",20005.0,Donostia-San Sebastián,ES,True,https://www.carnext.com/es-es/,2022-02-18,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Toledo,2023-02-04,2023-02-06,CARNEXT.COM ..,,"Presidencia de Castilla-La Mancha, Travesía Descalzos, Toledo, Castilla-La Mancha, 45002, España",45002.0,Toledo,ES,True,,2022-07-08,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Alcobendas,2023-02-04,2023-02-06,CARNEXT.COM ..,,"Calle Constitución, Valdelasfuentes, Alcobendas, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28100, España",28100.0,Alcobendas,ES,True,,2022-07-08,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Barcelona,2023-02-04,2023-02-06,CarNext.com M.,"CarNext.com te ofrece:
- 12 meses de Garantía Gratuita 
- Garantía devolución de 14 días o 1.000kms 
- Más de 200 puntos de inspección. Historial de mantenimiento completo 
Comprar tu coche totalmente online y te lo llevaremos a tu domicilio Gratis!","Comissaria dels Mossos d'Esquadra a Matarò, 87, Carrer Sant Cugat, Pla d'en Boet, Mataró, Maresme, Barcelona, Catalunya, 08302, España",8013.0,Barcelona,ES,True,https://www.carnext.com/es-es/,2022-02-17,2023-02-06
car,Opel,Vivaro,Furgon 1.5 Diésel L Incrementada Select 75 kW (102 CV),Diésel,2021,50.0,102.0,,manual,,10,"Nuestros coches son cuidadosamente seleccionados, y al comprarlo, si no cubre tus expectativas puedes ejercitar tu derecho de desistimiento. Puedes comprarlo y financiarlo cómodamente ¡y además te lo llevamos gratis! Disponemos de tres tiendas; Madrid, Barcelona y Valencia. Más de 1.000 clientes nos valoran con una puntación de 4,8 sobre 5 en Trustpilot. ¿Por qué elegir CarNext? Somos la empresa más transparente del mercado con nuestro precio final TODO INCLUIDO: Transferencia e ITV en vigor, 12 meses de garantía, 14 días derecho de desistimiento. Revisados y certificados por una empresa externa en más de 220 puntos. Historial completo de mantenimiento. Transporte a domicilio totalmente ¡Gratis! en Península ¿Quieres vender tu coche actual? Te ofreceremos la mejor tasación del mercado. Además, te ayudamos con la financiación de tu vehículo. Financia el 100% de tu coche con las mejores condiciones. Visita Carnext.com para ver nuestras imágenes 360°, concertar una cita o reservar tu coche. En nuestra página web podrás encontrar los mejores coches 4x4, SUV, cabrio, furgoneta, coupé, sedán, familiar, 7 plazas... Todos ellos en una gran variedad de acabados Allure, GTI, FR, AMG, GT LINE, Sport, S Line, M Sport, ST Line, Avant, R Line… entre muchos otros. Sujeto a modificaciones de precio y errores tipográficos. Ningún derecho puede provenir de la información proporcionada.",25900,EUR,Sant Cugat del Vallès,2023-02-04,2023-02-06,CarNext.com B.,"CarNext.com te ofrece:
- 12 meses de Garantía Gratuita 
- Garantía devolución de 14 días o 1.000kms 
- Más de 200 puntos de inspección. Historial de mantenimiento completo 
Comprar tu coche totalmente online y te lo llevaremos a tu domicilio Gratis!","Ateneu Santcugatenc, 16, Avinguda de Gràcia, Sant Cugat del Vallès, Vallès Occidental, Barcelona, Catalunya, 08172, España",8172.0,Sant Cugat del Vallès,ES,True,https://www.carnext.com/es-es/,2020-02-03,2023-02-06
